0.30372209446342907     1.0323157318768051e-8
0.3229910511078591     1.0321694305259687e-8
0.34630787736576285     1.0211109813044547e-8
0.3652704953951407     1.0209855618423761e-8
0.3836947673981093     1.0208698037041972e-8
0.39375074963765117     4.2311263112815056e-8
0.40691701268460395     4.654764691642322e-8
0.42055929248141866     5.633963661770253e-8
0.4400351166834101     6.746985170049468e-8
0.46042590468485906     8.341234408010402e-8
0.48176158144530945     1.0312189770066794e-7
0.5020182826425671     1.261441994885988e-7
0.5188244111053102     1.447912001307224e-7
0.5518182489150381     1.6974809017680675e-7
0.5844973793572847     1.9482969841448932e-7
0.6267753363661663     2.2361097184277772e-7
0.6639060332350865     2.6215608429491934e-7
0.7148059535302014     2.7934171203971735e-7
0.8018089545652183     2.913761717847722e-7
0.8775338909048634     3.007382106596099e-7
0.9219100031026563     3.451811569283893e-7
0.9805467120384318     4.0899509007097294e-7
1.0514817072625857     4.744214654906963e-7
1.1229551787963423     5.621228526583567e-7
1.1894125530575357     6.183699279043589e-7
1.301743787760067     6.382384136100035e-7
1.4305652033995504     6.728681711482047e-7
1.5980900626145413     6.871250164601629e-7
1.7925686008880461     7.016773082173935e-7
1.9699065203043735     7.165716488008739e-7
2.1557866857231174     6.794037127350538e-7
2.359251066996334     6.579801338562866e-7
2.5503977775319977     6.509183702847835e-7
2.860766788261559     6.647038588168757e-7
3.105371556762544     6.860740381884479e-7
3.440557892394018     6.71508981493306e-7
3.8432066640531675     6.366483275946676e-7
4.205930708683953     6.165729506006981e-7
4.546566671571735     5.908447198138205e-7
4.975439171812805     5.426462384070095e-7
5.356184360891436     4.983984111546614e-7
5.9583091293578     4.528927699674588e-7
6.414389598996564     4.248854027848766e-7
7.01945172687491     3.9022514349948387e-7
7.744921723507153     3.622086065358684e-7
8.58072778715929     3.470747622711924e-7
9.428991248741807     3.290691927764736e-7
10.234426698868003     3.1200656162176874e-7
11.338677542705652     2.9269238662653596e-7
12.6136922202096     2.745712246643601e-7
13.747168318098606     2.548653808612116e-7
15.293013617400634     2.390861633066716e-7
16.46377726295644     2.2669354374408122e-7
17.796496692291278     2.0820679564774547e-7
19.395703591802732     1.932638947709181e-7
21.664356126130908     1.7192886311548371e-7
23.322440067860754     1.5959413572599764e-7
25.210358527974506     1.4657931167723836e-7
27.251616294679167     1.3751339290602537e-7
29.33704462382007     1.2630043605949451e-7
32.104678264714536     1.1723480720820436e-7
35.13307631349174     1.0767131364387797e-7
