#Mass DM in GeV   and  CS SI in units of 1e-48 cm^2
8.881763907900117    388.3395457356096
9.26110738115019    314.7207019360712
9.55621013688036    240.84783046816008
9.964359461949373    187.87064273434132
10.499146726889917    133.19297756571686
10.947569227965179    101.92923275448678
11.415144022526874    78.00387587845741
11.90268911222504    62.01990837990391
12.541506547512467    47.46227460489123
13.077159003810042    36.32168394818246
13.923837525548661    28.33232126390586
14.67113001496554    21.682012230402155
15.621009929225734    16.592698140769997
16.288189131878887    13.447164120214975
17.162376393983912    11.322489033457632
18.273551647763917    10.096000829758621
19.661173310162273    8.831980292010241
21.37651095136628    7.726215280067708
23.98208749640931    6.758892182759252
26.074402982788563    6.143017361596899
28.948336416571827    5.912678055453269
31.14655926215346    6.143017361596899
33.863938568745915    7.022197324875091
36.056453735020156    7.436512197368877
39.20219642922868    8.664815826960565
41.740336227936915    9.35307370754126
44.909933242360985    10.489309209504947
49.3413154223821    11.540926200514269
54.77973931085362    13.447164120214975
60.81758893691462    15.080760278213976
66.12361507813382    16.912809908154866
74.96312354943196    19.33334736047248
84.10035632366439    22.100308712182922
94.35132367587845    24.7851111790867
106.96435646190517    28.33232126390586
121.26351923385464    33.01202757239897
140.3793091301124    38.46469035451679
159.1454351319097    43.96970247849362
178.54362476041263    48.37793235259325
202.4116162745039    55.301713661616205
227.0835078198073    62.01990837990391
260.1462699938154    72.2638609948048
288.8197189507385    78.00387587845741
327.4295915254045    89.1676803565472
379.04507586036436    103.8956848991834
438.7971437298818    118.76508849316615
502.68485510558907    138.38175627951722
569.8845541820624    155.19272871760458
659.720256392373    177.40369272821556
763.7175169962119    206.7058163444629
847.8948347860074    227.4293305689567
971.3460952507015    264.99428908705005
1124.467561547211    297.18647836014094
1288.1870844520756    346.2733648395961
1445.203824017855    395.8315194505661
1655.621704141431    452.48236711225
1896.6758748282318    507.45109136286476
2195.664868002654    602.6747377166431
2568.5020077710137    702.2197324875091
3004.649142983762    802.7204282011714
3478.297294481689    935.3073707541258
4068.933157648859    1089.7939644408298
4661.359136025191    1269.7974185470969
5396.168437604347    1451.5290305702106
6312.470390285712    1691.2809908154866
7231.549495801795    1970.633263028942
8198.274363358085    2210.0308712182923
8820.819083736662    2431.5998962521107
9895.98609134336    2675.382562504153
10805.98609134336    2875.382562504153
