#THIS TABLE CONTAINS THE RESULTS FOR THE RELIC DENSITY IN THE 'QCDA', 'QCDB' AND MICROMEGAS MODELS
#THE FIRST COLUMN IS THE MASS, THE SECOND IS LAMBDA_HS FOR THE 'QCDA' AND THE THIRD FOR 'QCDB'
#FOR EVERY MASS THE LAMBDA_HS IS EVALUATED IN SUCH A WAY THAT GIVES THE OBSERVED DM DENSITY WHICH IS 0.120
169.951 0.05161 0.05161
173.95 0.05266 0.05266
178.043 0.05342 0.05342
182.233 0.05414 0.05414
186.521 0.05491 0.05491
190.91 0.05577 0.05577
195.402 0.05669 0.05669
200.0 0.05771 0.05771
209.623 0.05998 0.05998
219.708 0.06255 0.06255
230.279 0.0654 0.0654
241.359 0.0685 0.0685
252.971 0.07186 0.07186
265.142 0.07549 0.07549
277.899 0.07935 0.07935
291.27 0.08346 0.08346
305.284 0.08781 0.08781
319.972 0.0924 0.0924
335.367 0.09723 0.09723
351.502 0.1024 0.1024
368.414 0.1077 0.1077
386.14 0.1133 0.1133
404.718 0.1192 0.1192
424.19 0.1253 0.1253
444.599 0.1318 0.1318
465.99 0.1385 0.1385
488.411 0.1456 0.1456
511.91 0.1529 0.1529
536.539 0.1607 0.1607
562.354 0.1687 0.1687
589.41 0.1772 0.1772
617.769 0.186 0.186
647.492 0.1951 0.1951
678.644 0.2048 0.2048
711.296 0.2149 0.2149
745.519 0.2255 0.2255
781.388 0.2365 0.2365
818.983 0.248 0.248
858.387 0.2601 0.2601
899.687 0.2727 0.2727
942.973 0.286 0.286
988.343 0.2998 0.2998
1035.895 0.3144 0.3144
1085.735 0.3295 0.3295
1137.973 0.3455 0.3455
1192.725 0.3622 0.3622
1250.11 0.3797 0.3797
1310.257 0.398 0.398
1373.298 0.4171 0.4171
1439.371 0.4373 0.4373
1508.624 0.4585 0.4585
1581.209 0.4806 0.4806
1657.286 0.5039 0.5039
1737.023 0.5281 0.5281
1820.596 0.5537 0.5537
1908.191 0.5805 0.5805
2000.0 0.6085 0.6085
2096.226 0.6381 0.6381
2197.082 0.669 0.669
2302.791 0.7012 0.7012
2413.585 0.7351 0.7351
2529.71 0.7709 0.7709
2651.423 0.8081 0.8081
2778.991 0.8475 0.8475
2912.697 0.8885 0.8885
3052.836 0.9318 0.9318
3199.718 0.977 0.977
3353.666 1.025 1.025
3515.021 1.074 1.074
3684.14 1.127 1.127
3861.396 1.181 1.181
4047.179 1.239 1.239
4241.902 1.299 1.299
4445.993 1.362 1.362
4659.904 1.428 1.428
4884.106 1.498 1.498
5119.096 1.571 1.571
5365.392 1.647 1.647
5623.538 1.728 1.728
5894.104 1.812 1.812
6177.687 1.9 1.9
6474.915 1.993 1.993
6786.443 2.091 2.091
7112.96 2.193 2.193
7455.188 2.299 2.299
7813.88 2.411 2.411
8189.83 2.529 2.529
8583.868 2.653 2.653
8996.865 2.782 2.782
9429.732 2.918 2.918
9883.427 3.061 3.061
10358.949 3.211 3.211
10857.351 3.368 3.368
11379.732 3.532 3.532
11927.247 3.705 3.705
12501.104 3.885 3.885
13102.571 4.077 4.077
13732.977 4.276 4.276
14393.714 4.485 4.485
15086.24 4.704 4.704
15812.086 4.933 4.933
16572.855 5.176 5.176
17370.227 5.428 5.428
18205.963 5.694 5.694
19081.91 5.972 5.972
